score,id
0.4028237969601339,0
0.3759787355948922,1
0.37540786440901336,2
0.44987962487084104,3
0.780657164223528,4
0.2832510647274778,5
0.8943205212768288,6
0.40546231015094886,7
0.7411262162221101,8
0.6292943305454893,9
0.6439153628418252,10
0.5904665070755493,11
0.7479799456982741,12
0.18628386071181496,13
0.7258303454523991,14
0.38570734304047255,15
0.7291926309155488,16
0.26446009404013276,17
1.0102584024652923,18
0.5929962159373052,19
0.47486861929272633,20
0.36588908585144814,21
0.23306761541937532,22
0.33131891633486726,23
0.5887050308742416,24
0.47137082220708787,25
0.8567432827107906,26
0.3771441273102431,27
0.7106379143885151,28
0.27605513294157485,29
0.6787200179638767,30
0.35467111217746655,31
1.044645163378473,32
0.25141550130656726,33
0.5882060966187499,34
0.29331018428769323,35
0.6803141824148459,36
0.41429329996181213,37
0.7976180770287093,38
0.28605552245827387,39
0.8012396946746656,40
0.577878905407921,41
0.4845010391925065,42
0.30008437421206385,43
0.748788568954941,44
0.4079011083499459,45
0.4353395062396778,46
0.6308581136760327,47
0.7876553087529248,48
0.40794126518703694,49
0.5084696009936047,50
0.3499291060825663,51
0.42532597564456115,52
0.5242024404879759,53
0.7583495203018895,54
0.3124805247951708,55
0.8202063559486659,56
0.2000858125418788,57
0.6510800235352265,58
0.41653486900871034,59
0.6001136126659404,60
0.5371540693035033,61
0.8506924856941047,62
0.4674632568408597,63
0.43140164640284323,64
0.6434696925734056,65
0.4900669641897009,66
0.42773224880816435,67
0.6675699398472623,68
0.14061135569264455,69
0.7360358097882462,70
0.3942050926726864,71
0.3969700107660535,72
0.22903888049142712,73
0.6459980629057676,74
0.5568338120255611,75
0.9968028834448608,76
0.48766667437319683,77
0.5788883067367103,78
0.3058630918109759,79
0.3672287689002833,80
0.4312276749895934,81
0.4728876492317054,82
0.32301500877926753,83
0.7634862969072207,84
0.39322986895862316,85
0.4603891798393444,86
0.30615771647438,87
0.6171343209722489,88
0.21300670291943075,89
0.6478248734113159,90
0.3163714857236101,91
0.5559625454341922,92
0.5688844728729521,93
0.6653094468040053,94
0.3448484014934114,95
0.5531718270151061,96
0.3597762248071253,97
0.5132679469854978,98
0.4563647084786205,99
0.3222679079185485,100
0.3788189773671114,101
0.23477718885679527,102
0.34979932178788814,103
0.4793851636557746,104
0.375746783539781,105
0.626101089886459,106
0.33594212061579504,107
0.5031244852644934,108
0.44994990816246944,109
0.40250739052893086,110
0.38140981716497585,111
0.5499801633670397,112
0.5064086818380557,113
0.2760936340513614,114
0.37503939921840895,115
0.6043550965652341,116
0.4480757984878511,117
0.6093262865580221,118
0.2523027725846266,119
0.36519069781293617,120
0.4285714406452625,121
0.40589788497074225,122
0.481437966280804,123
0.34064588749446206,124
0.45522081882142834,125
0.4845004956120012,126
0.2324813102778745,127
0.7595853143659068,128
0.46370011833092667,129
0.2564140436248879,130
0.27622840608062976,131
0.3098027832695956,132
0.3481307559671499,133
0.6238435527391604,134
0.2173508277185185,135
0.2357965785147738,136
0.5087526081027801,137
0.3113325030238095,138
0.4318241053797069,139
0.4947231175297419,140
0.28663779820416985,141
0.6327533735917719,142
0.2498873558523002,143
0.31071679529641544,144
0.27964077363679724,145
0.3436845506193314,146
0.5158578366588572,147
0.4584541235015938,148
0.17363111083196897,149
0.1401186426429844,150
0.4082336254300843,151
0.24199670438856918,152
0.3630880298626578,153
0.3592804496896564,154
0.4282238554473255,155
0.30720521664833494,156
0.37620620180574577,157
0.4242283099232888,158
0.46962090890503955,159
0.3958403173584137,160
0.49129318090030977,161
0.4656148038237152,162
0.4836731279227155,163
0.5439031379282565,164
0.4979305388188244,165
0.2624052714415864,166
0.6375606614612932,167
0.4508911686788524,168
0.33727260039111556,169
0.6403519076730761,170
0.3793403945000739,171
0.4855045956951835,172
0.5725068915836624,173
0.45552347575659985,174
0.5074598979891041,175
0.25026108923174223,176
0.4531473848565984,177
0.4814965026823655,178
0.57767507631864,179
0.28750660627233965,180
0.16796116789047028,181
0.1876405627703543,182
0.4907276252796818,183
0.2554890418956283,184
0.4358897959839558,185
0.24184744916533235,186
0.2996466391828723,187
0.3891036804273618,188
0.20591826256167028,189
0.2549524638247848,190
0.7538151352948603,191
0.2599614242823463,192
0.3624844609030731,193
0.30263451726731855,194
0.41523870623933384,195
0.38647414482032166,196
0.36362871145550674,197
0.3029450571249996,198
0.3512890226345328,199
0.3648358598095878,200
0.2640219185778064,201
0.31300940958304996,202
0.4646973194530781,203
0.47566800798095493,204
0.2559050482110849,205
0.4231821506367998,206
0.28389505830040224,207
0.33457412723116725,208
0.26255116741263657,209
0.38971131984082,210
0.41483561848360134,211
0.27657935468958533,212
0.6872664691732515,213
0.32728265679364293,214
0.23074233345864997,215
0.4361575527716853,216
0.40896298097744693,217
0.8627704485091501,218
0.4934002779869659,219
0.6505481732449012,220
0.7535623835264834,221
0.5865820672155677,222
0.29176502373152263,223
0.4449968444449885,224
0.5294445958510997,225
0.5422105868943699,226
0.4723837780543378,227
0.36992259855262405,228
0.5350011233801905,229
0.7440205459893506,230
0.4938121172738343,231
0.45044752026401175,232
0.27746847157560056,233
0.4044443805667353,234
0.44148433166615336,235
0.7307374301920984,236
0.3397483583797491,237
0.2835688324746077,238
0.24742922222415303,239
0.435094281878413,240
0.2995749316894541,241
0.2590985734008157,242
0.37200690242397355,243
0.34209293297965665,244
0.4981624401711395,245
0.43006158959818,246
0.6696045000436328,247
0.575735220980286,248
0.7868219798160183,249
0.49623609522443085,250
0.6280256987499658,251
0.8355708619792573,252
0.48069288242938885,253
0.6242586205801369,254
0.747858561829303,255
0.5917193811443562,256
0.3926436860995685,257
0.3508743060426098,258
0.7597529090143393,259
0.39365488347073135,260
0.6973405421843628,261
0.5984305017448944,262
0.5580949845451333,263
0.24237104607903043,264
0.7394398107376075,265
0.32877828791846025,266
0.3062743184901265,267
0.4891754415698663,268
0.6823391626827724,269
0.6666667976247325,270
0.27781029391507656,271
0.35897724814759296,272
0.3050322233755219,273
0.32518264416443815,274
0.3544274172229947,275
0.5449408754989453,276
0.38459535860168775,277
0.5048829785265917,278
0.31446398933421166,279
0.3484168566304661,280
0.7153523772709806,281
0.729508403637397,282
0.5098961897751171,283
0.2624615526417429,284
0.41320107187201643,285
0.6808866127497856,286
0.34905984351868574,287
0.31606079569392614,288
0.2536188239479162,289
0.3385020242115581,290
0.28727939146868914,291
0.3775969503962893,292
0.4197976073251956,293
0.354064088047174,294
0.31229061322760215,295
0.34665836814180867,296
0.3538457163903534,297
0.5163641757826115,298
0.4496617201086724,299
0.4810585812818408,300
0.34648700903744084,301
0.22591655263303806,302
0.35564881114509656,303
0.34450428538326855,304
0.5211683397519207,305
0.19753757089032203,306
0.44166806650762364,307
0.35969014932124327,308
0.22001558224790368,309
0.45618656999818913,310
0.22444803727103596,311
0.16971360386911943,312
0.3854648176382051,313
0.3579994781725971,314
0.3169325731947425,315
0.5135384222353829,316
0.7325501875111786,317
0.8153138343512045,318
0.5310953780420093,319
0.6711785387870448,320
0.3255800666645053,321
0.4107083649605601,322
0.3208125055967372,323
0.5209729325211753,324
0.6978814532042839,325
0.536887011896568,326
0.634250777426933,327
0.7540578598310497,328
0.6937997292237746,329
0.5061689139237263,330
0.6267555573122161,331
1.10431222937804,332
0.6409345185773294,333
0.8150915479893845,334
0.6657380839081066,335
0.2755966899857744,336
0.347055240868189,337
0.2618137510507584,338
0.4422690697334392,339
0.3020404010524263,340
0.5765206004773316,341
0.5354623856593663,342
0.477004688353088,343
0.6373204804343767,344
0.515416279276856,345
0.35411614867614566,346
0.39349296488340274,347
0.6184435879632444,348
0.4968753906545414,349
0.6636824760491002,350
0.6213566938757544,351
0.5108251738288837,352
0.34289571667642543,353
0.7977192878982894,354
0.6622762305651204,355
0.7794027489115052,356
0.843737059582419,357
0.5108291922503556,358
0.614251971048873,359
0.7708805585959282,360
0.7797685230190782,361
0.3159703339668662,362
0.5258603573966926,363
0.48209876461980655,364
0.470527117152945,365
0.34752209898701764,366
0.5095471492973423,367
0.4412086765955577,368
0.2978576106088559,369
0.36728229900026915,370
0.3667436898901784,371
0.31451376916411306,372
0.3387239738458186,373
0.18133995697230448,374
0.41306398013763473,375
0.27930097098546286,376
0.5520983717260406,377
0.28517704979425634,378
0.2380477028748878,379
0.44258956768489083,380
0.2826317144760097,381
0.5513698319709919,382
0.44625140512060074,383
0.3696382253534554,384
0.3969277412352556,385
0.5678272312454036,386
0.16143377032290668,387
0.3441593186432526,388
0.2745688378425369,389
0.5196025982846598,390
0.2569267394412988,391
0.35674119575939717,392
0.3419743019360973,393
0.4291139480416369,394
0.48860955637094533,395
0.48775135151231525,396
0.5349531851693723,397
0.5798440819267974,398
0.47752968288084746,399
0.42253691103842245,400
0.5715039306968845,401
0.44500080803987513,402
0.513565808873585,403
0.8036631627358908,404
0.7115234310421279,405
0.8217582268117971,406
0.666090835011993,407
0.932016377212848,408
0.552664463762693,409
0.8566821907492911,410
0.7946511548544066,411
0.7457414299667138,412
0.6034959382398871,413
0.7190228379849315,414
0.7608521407713724,415
0.7905936520523165,416
0.5872729666953489,417
0.6022263548747935,418
0.559296393573282,419
0.8289001793617239,420
0.3149503629371681,421
0.27556018766569673,422
0.25220406076790197,423
0.2365888751788479,424
0.25330046194127503,425
0.21126145938102353,426
0.49363027475933713,427
0.19219568043394525,428
0.30401209819085356,429
0.36194582964574945,430
0.5338000644624985,431
0.4658532106491295,432
0.724191751127286,433
0.5866201576332674,434
0.6301610425548005,435
0.3464893826220546,436
0.5714161760529208,437
0.48037654951947445,438
0.6128268853172583,439
0.6666950356897386,440
0.38959585555258963,441
0.5123684410115663,442
0.46774932975313593,443
0.5374246444241626,444
0.45128912434964635,445
0.425350778274817,446
0.31994729152335105,447
0.5139198422044667,448
0.5191875082209224,449
0.389196302460911,450
0.6165569996576743,451
0.7271025087405839,452
0.867352669362617,453
0.3641978613180152,454
0.47096099974445454,455
0.3727467915609836,456
0.506085975914806,457
0.4592076635299192,458
0.58475427439303,459
0.21461801994872381,460
0.7084388356508067,461
0.4015001579439618,462
0.486774651618835,463
0.45654806362282746,464
0.36504261456489845,465
0.7203631712221881,466
0.26991748121317033,467
0.3446497788611593,468
0.2734252550704524,469
0.3525910469807418,470
0.644103133493914,471
0.3567947659682496,472
0.16847774577347058,473
0.4933455609771776,474
0.3350481252902277,475
0.7332463037475746,476
0.4159604919461662,477
0.6026612097905837,478
0.3612202368478426,479
0.9061675535170964,480
0.6560050412148468,481
0.290377241519955,482
0.6591969970259994,483
0.46974509187479724,484
0.6135398475169526,485
0.6560126889607899,486
0.6456255010393159,487
0.26826623865532656,488
0.44142673549766204,489
0.39415990127488115,490
0.3443726923730724,491
0.5570786686213078,492
0.3848932226642871,493
0.3331425843004591,494
0.35784424852003055,495
0.25103300790332445,496
0.24994641863143358,497
0.36958627942796046,498
0.39977730899678804,499
0.6456748348472459,500
0.5503200105978341,501
0.31380154957938905,502
0.3172391661386515,503
0.8330765877074487,504
0.47133810682131244,505
0.7552847664097486,506
0.4754089746024391,507
0.2685192234350406,508
0.3384679569458509,509
0.5093927631866485,510
0.4830067702921768,511
0.22773097638327305,512
0.4913081939304455,513
